GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_growth_protocol_ch1,Sample_treatment_protocol_ch1,Sample_description,BioSample,SRA,cell type,Genome_build,Supplementary_files_format_and_content,chip antibody,antibody,treatment,cell line
GSE130140,ATAC-seq_Jurkat_GSI_washout,GSM4148442,Public on Aug 19 2020,Nov 04 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Zymo DNA Clean & Concentrator Kit, Transposed libraries were prepped with NEBNext master mix and ATAC-seq dual index adapters","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE130140,0,GSM4148442_C1_Gammi_Wash_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4148nnn/GSM4148442/suppl/GSM4148442_C1_Gammi_Wash_peaks.narrowPeak.gz,ATAC-seq_Jurkat_GSI_washout,997635,NARROWPEAK,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Inhibitor replenished every 24 hours and washed out 16 hours before collection,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13191691,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,peak,,None,"Gamma secretase inhibitor, 72 hours with 16 hour washout",
GSE130140,ChIP-seq_CUTLL1_SMC3_rep1,GSM4230108,Public on Aug 19 2020,Dec 20 2019,Aug 20 2020,SRA,1,ChIP-seq_CUTLL1_SMC3,Homo sapiens,9606,genomic DNA,"1% formaldehyde crosslinking for 10 minutes and nuclei isolated and sonicated with Qsonica Q500 micro tip, Illumina TruSeq DNA sample library prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130140,0,GSM4230108_SMC3_rep1_sort_peaks.narrowPeak.bed.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4230nnn/GSM4230108/suppl/GSM4230108_SMC3_rep1_sort_peaks.narrowPeak.bed.gz,ChIP-seq_CUTLL1_SMC3_rep1,85984,BED,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Normal growth conditions,DMSO_SMC3_1_CGATGT,https://www.ncbi.nlm.nih.gov/biosample/SAMN13663562,https://www.ncbi.nlm.nih.gov/sra?term,CUTLL1,GRCH38/hg38,peak,,SMC3,,
GSE130140,ChIP-seq_CUTLL1_SMC3_rep1,GSM4230108,Public on Aug 19 2020,Dec 20 2019,Aug 20 2020,SRA,1,ChIP-seq_CUTLL1_SMC3,Homo sapiens,9606,genomic DNA,"1% formaldehyde crosslinking for 10 minutes and nuclei isolated and sonicated with Qsonica Q500 micro tip, Illumina TruSeq DNA sample library prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130140,0,GSM4230108_SMC3_rep1_treat.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4230nnn/GSM4230108/suppl/GSM4230108_SMC3_rep1_treat.bw,ChIP-seq_CUTLL1_SMC3_rep1,353975293,BW,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Normal growth conditions,DMSO_SMC3_1_CGATGT,https://www.ncbi.nlm.nih.gov/biosample/SAMN13663562,https://www.ncbi.nlm.nih.gov/sra?term,CUTLL1,GRCH38/hg38,peak,,SMC3,,
GSE130140,ChIP-seq_CUTLL1_SMC3_rep2,GSM4230109,Public on Aug 19 2020,Dec 20 2019,Aug 20 2020,SRA,1,ChIP-seq_CUTLL1_SMC3,Homo sapiens,9606,genomic DNA,"1% formaldehyde crosslinking for 10 minutes and nuclei isolated and sonicated with Qsonica Q500 micro tip, Illumina TruSeq DNA sample library prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130140,0,GSM4230109_SMC3_rep2_sort_peaks.narrowPeak.bed.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4230nnn/GSM4230109/suppl/GSM4230109_SMC3_rep2_sort_peaks.narrowPeak.bed.gz,ChIP-seq_CUTLL1_SMC3_rep2,79851,BED,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Normal growth conditions,DMSO_SMC3_2_TAGCTT,https://www.ncbi.nlm.nih.gov/biosample/SAMN13663561,https://www.ncbi.nlm.nih.gov/sra?term,CUTLL1,GRCH38/hg38,peak,,SMC3,,
GSE130140,ChIP-seq_CUTLL1_SMC3_rep2,GSM4230109,Public on Aug 19 2020,Dec 20 2019,Aug 20 2020,SRA,1,ChIP-seq_CUTLL1_SMC3,Homo sapiens,9606,genomic DNA,"1% formaldehyde crosslinking for 10 minutes and nuclei isolated and sonicated with Qsonica Q500 micro tip, Illumina TruSeq DNA sample library prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130140,0,GSM4230109_SMC3_rep2_treat.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4230nnn/GSM4230109/suppl/GSM4230109_SMC3_rep2_treat.bw,ChIP-seq_CUTLL1_SMC3_rep2,332452393,BW,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Normal growth conditions,DMSO_SMC3_2_TAGCTT,https://www.ncbi.nlm.nih.gov/biosample/SAMN13663561,https://www.ncbi.nlm.nih.gov/sra?term,CUTLL1,GRCH38/hg38,peak,,SMC3,,
GSE130140,RRBS_Jurkat_rep3,GSM4729071,Public on Aug 19 2020,Aug 17 2020,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit, Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., RNA-seq datasets were processed using Salmon followed with Deseq2., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,RANDOM,genomic,Bisulfite-Seq,GSE130140,0,GSM4729071_JURKAT_RRBS_DMSO_3_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4729nnn/GSM4729071/suppl/GSM4729071_JURKAT_RRBS_DMSO_3_hg38.bw,RRBS_Jurkat_rep3,38006417,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN15831269,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,bigwig,,,,
GSE130140,RRBS_Jurkat_rep4,GSM4729072,Public on Aug 19 2020,Aug 17 2020,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit, Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., RNA-seq datasets were processed using Salmon followed with Deseq2., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,RANDOM,genomic,Bisulfite-Seq,GSE130140,0,GSM4729072_JURKAT_RRBS_DMSO_4_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4729nnn/GSM4729072/suppl/GSM4729072_JURKAT_RRBS_DMSO_4_hg38.bw,RRBS_Jurkat_rep4,37387060,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN15831268,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,bigwig,,,,
GSE130140,RRBS_Jurkat_rep5,GSM4729073,Public on Aug 19 2020,Aug 17 2020,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit, Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., RNA-seq datasets were processed using Salmon followed with Deseq2., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,RANDOM,genomic,Bisulfite-Seq,GSE130140,0,GSM4729073_JURKAT_RRBS_DMSO_5_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4729nnn/GSM4729073/suppl/GSM4729073_JURKAT_RRBS_DMSO_5_hg38.bw,RRBS_Jurkat_rep5,36377285,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN15831267,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,bigwig,,,,
GSE130140,RNA-seq_CUTLL1_shControl_rep1,GSM5587094,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587094_CUTLL1_PIG_rep1.tar.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587094/suppl/GSM5587094_CUTLL1_PIG_rep1.tar.gz,RNA-seq_CUTLL1_shControl_rep1,3144927,TAR,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507600,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shControl,CUTLL1
GSE130140,RNA-seq_CUTLL1_shControl_rep1,GSM5587094,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587094_CUTLL1_PIG_rep1_quant.sf.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587094/suppl/GSM5587094_CUTLL1_PIG_rep1_quant.sf.gz,RNA-seq_CUTLL1_shControl_rep1,2798322,SF,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507600,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shControl,CUTLL1
GSE130140,RNA-seq_CUTLL1_shControl_rep2,GSM5587095,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587095_CUTLL1_PIG_rep2.tar.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587095/suppl/GSM5587095_CUTLL1_PIG_rep2.tar.gz,RNA-seq_CUTLL1_shControl_rep2,3115997,TAR,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507601,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shControl,CUTLL1
GSE130140,RNA-seq_CUTLL1_shControl_rep2,GSM5587095,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587095_CUTLL1_PIG_rep2_quant.sf.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587095/suppl/GSM5587095_CUTLL1_PIG_rep2_quant.sf.gz,RNA-seq_CUTLL1_shControl_rep2,2780106,SF,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507601,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shControl,CUTLL1
GSE130140,RNA-seq_CUTLL1_shControl_rep3,GSM5587096,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587096_CUTLL1_PIG_rep3.tar.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587096/suppl/GSM5587096_CUTLL1_PIG_rep3.tar.gz,RNA-seq_CUTLL1_shControl_rep3,3188538,TAR,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507602,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shControl,CUTLL1
GSE130140,RNA-seq_CUTLL1_shControl_rep3,GSM5587096,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587096_CUTLL1_PIG_rep3_quant.sf.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587096/suppl/GSM5587096_CUTLL1_PIG_rep3_quant.sf.gz,RNA-seq_CUTLL1_shControl_rep3,2834727,SF,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507602,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shControl,CUTLL1
GSE130140,RNA-seq_CUTLL1_shCTCF_rep1,GSM5587097,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587097_CUTLL1_shCTCF_rep1.tar.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587097/suppl/GSM5587097_CUTLL1_shCTCF_rep1.tar.gz,RNA-seq_CUTLL1_shCTCF_rep1,3128891,TAR,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507603,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shCTCF,CUTLL1
GSE130140,RNA-seq_CUTLL1_shCTCF_rep1,GSM5587097,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587097_CUTLL1_shCTCF_rep1_quant.sf.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587097/suppl/GSM5587097_CUTLL1_shCTCF_rep1_quant.sf.gz,RNA-seq_CUTLL1_shCTCF_rep1,2792903,SF,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507603,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shCTCF,CUTLL1
GSE130140,RNA-seq_CUTLL1_shCTCF_rep2,GSM5587098,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587098_CUTLL1_shCTCF_rep2.tar.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587098/suppl/GSM5587098_CUTLL1_shCTCF_rep2.tar.gz,RNA-seq_CUTLL1_shCTCF_rep2,3157449,TAR,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507604,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shCTCF,CUTLL1
GSE130140,RNA-seq_CUTLL1_shCTCF_rep2,GSM5587098,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587098_CUTLL1_shCTCF_rep2_quant.sf.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587098/suppl/GSM5587098_CUTLL1_shCTCF_rep2_quant.sf.gz,RNA-seq_CUTLL1_shCTCF_rep2,2816284,SF,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507604,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shCTCF,CUTLL1
GSE130140,RNA-seq_CUTLL1_shCTCF_rep3,GSM5587099,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587099_CUTLL1_shCTCF_rep3.tar.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587099/suppl/GSM5587099_CUTLL1_shCTCF_rep3.tar.gz,RNA-seq_CUTLL1_shCTCF_rep3,3111968,TAR,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507605,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shCTCF,CUTLL1
GSE130140,RNA-seq_CUTLL1_shCTCF_rep3,GSM5587099,Public on Sep 20 2021,Sep 19 2021,Sep 22 2021,SRA,1,CUTLL1,Homo sapiens,9606,total RNA,"Cells were spun down and lysed with RLT buffer; RNA extraction was conducted using the Aurum BioRad RNA isolation kit, rRNA depletion with TruSeq® Stranded Total RNA Library Prep kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,GSE130140,0,GSM5587099_CUTLL1_shCTCF_rep3_quant.sf.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5587nnn/GSM5587099/suppl/GSM5587099_CUTLL1_shCTCF_rep3_quant.sf.gz,RNA-seq_CUTLL1_shCTCF_rep3,2782859,SF,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN21507605,https://www.ncbi.nlm.nih.gov/sra?term,,GRCH38/hg38,sf,,,shCTCF,CUTLL1
