GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_treatment_protocol_ch1,BioSample,SRA,strain,cell type,Genome_build,Supplementary_files_format_and_content,biological replicate,antibody,peturbation
GSE99311,T34 RNA-Seq,GSM2640988,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T34 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640988_T34_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640988/suppl/GSM2640988_T34_RNA-Seq_rpkm.txt.gz,T34 RNA-Seq,74390,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168819,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T34),mm9 and hg19,,,,none
GSE99311,M1L RNA-Seq,GSM2640989,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,M1L organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640989_M1L_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640989/suppl/GSM2640989_M1L_RNA-Seq_rpkm.txt.gz,M1L RNA-Seq,74301,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168818,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M1L),mm9 and hg19,,,,none
GSE99311,M3L RNA-Seq,GSM2640990,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,M3L organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640990_M3L_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640990/suppl/GSM2640990_M3L_RNA-Seq_rpkm.txt.gz,M3L RNA-Seq,74474,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168817,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M3L),mm9 and hg19,,,,none
GSE99311,M3P RNA-Seq,GSM2640991,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,M3P organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640991_M3P_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640991/suppl/GSM2640991_M3P_RNA-Seq_rpkm.txt.gz,M3P RNA-Seq,74563,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168816,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA peritoneum metastasis (M3P),mm9 and hg19,,,,none
GSE99311,M6P RNA-Seq,GSM2640992,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,M6P organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640992_M6P_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640992/suppl/GSM2640992_M6P_RNA-Seq_rpkm.txt.gz,M6P RNA-Seq,74187,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168815,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA peritoneum metastasis (M6P),mm9 and hg19,,,,none
GSE99311,M10P RNA-Seq,GSM2640993,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,M10P organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640993_M10P_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640993/suppl/GSM2640993_M10P_RNA-Seq_rpkm.txt.gz,M10P RNA-Seq,74256,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168829,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA peritoneum metastasis (M10P),mm9 and hg19,,,,none
GSE99311,M15D RNA-Seq,GSM2640994,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,M15D organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640994_M15D_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640994/suppl/GSM2640994_M15D_RNA-Seq_rpkm.txt.gz,M15D RNA-Seq,74424,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168830,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA peritoneum metastasis (M15D),mm9 and hg19,,,,none
GSE99311,KPC-2D/emp RNA-Seq (rep1),GSM2640995,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,KPC-2D/emp cells,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640995_KPC-2D_emp_RNA-Seq_rep1_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640995/suppl/GSM2640995_KPC-2D_emp_RNA-Seq_rep1_rpkm.txt.gz,KPC-2D/emp RNA-Seq (rep1),60205,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168814,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Monolayer-cultured cells established from mouse PDA primary tumor organoid (T3),mm9 and hg19,,rep1,,Transduced with MSCV/emp retrovirus
GSE99311,KPC-2D/emp RNA-Seq (rep2),GSM2640996,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,KPC-2D/emp cells,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640996_KPC-2D_emp_RNA-Seq_rep2_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640996/suppl/GSM2640996_KPC-2D_emp_RNA-Seq_rep2_rpkm.txt.gz,KPC-2D/emp RNA-Seq (rep2),59974,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168849,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Monolayer-cultured cells established from mouse PDA primary tumor organoid (T3),mm9 and hg19,,rep2,,Transduced with MSCV/emp retrovirus
GSE99311,KPC-2D/FOXA1 RNA-Seq (rep1),GSM2640997,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,KPC-2D/FOXA1 cells,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640997_KPC-2D_FOXA1_RNA-Seq_rep1_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640997/suppl/GSM2640997_KPC-2D_FOXA1_RNA-Seq_rep1_rpkm.txt.gz,KPC-2D/FOXA1 RNA-Seq (rep1),60438,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168848,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Monolayer-cultured cells established from mouse PDA primary tumor organoid (T3),mm9 and hg19,,rep1,,Transduced with MSCV/FOXA1 retrovirus
GSE99311,KPC-2D/FOXA1 RNA-Seq (rep2),GSM2640998,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,KPC-2D/FOXA1 cells,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640998_KPC-2D_FOXA1_RNA-Seq_rep2_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640998/suppl/GSM2640998_KPC-2D_FOXA1_RNA-Seq_rep2_rpkm.txt.gz,KPC-2D/FOXA1 RNA-Seq (rep2),60460,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168845,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Monolayer-cultured cells established from mouse PDA primary tumor organoid (T3),mm9 and hg19,,rep2,,Transduced with MSCV/FOXA1 retrovirus
GSE99311,hT2-2D/emp RNA-Seq (rep1),GSM2640999,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,hT2-2D/emp cells,Homo sapiens,9606,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL18573,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640999_hT2-2D_emp_RNA-Seq_rep1rep2_avg_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640999/suppl/GSM2640999_hT2-2D_emp_RNA-Seq_rep1rep2_avg_rpkm.txt.gz,hT2-2D/emp RNA-Seq (rep1),82255,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168847,https://www.ncbi.nlm.nih.gov/sra?term,PDA patient,Monolayer-cultured cells established from PDX-derived primary tumor organoid,mm9 and hg19,,rep1,,Transduced with MSCV/emp retrovirus
GSE99311,hT2-2D/FOXA1 RNA-Seq (rep1),GSM2641001,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,hT2-2D/FOXA1 cells,Homo sapiens,9606,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL18573,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2641001_hT2-2D_FOXA1_RNA-Seq_rep1rep2_avg_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2641nnn/GSM2641001/suppl/GSM2641001_hT2-2D_FOXA1_RNA-Seq_rep1rep2_avg_rpkm.txt.gz,hT2-2D/FOXA1 RNA-Seq (rep1),82206,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168844,https://www.ncbi.nlm.nih.gov/sra?term,PDA patient,Monolayer-cultured cells established from PDX-derived primary tumor organoid,mm9 and hg19,,rep1,,Transduced with MSCV/FOXA1 retrovirus
GSE99311,T3/emp RNA-Seq,GSM2641003,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T3/emp organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2641003_T3_emp_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2641nnn/GSM2641003/suppl/GSM2641003_T3_emp_RNA-Seq_rpkm.txt.gz,T3/emp RNA-Seq,74348,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168842,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T3),mm9 and hg19,,,,Transduced with MSCV/emp retrovirus
GSE99311,T23/emp RNA-Seq,GSM2641004,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T23/emp organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2641004_T23_emp_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2641nnn/GSM2641004/suppl/GSM2641004_T23_emp_RNA-Seq_rpkm.txt.gz,T23/emp RNA-Seq,74302,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168841,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T23),mm9 and hg19,,,,Transduced with MSCV/emp retrovirus
GSE99311,T3/FOXA1 RNA-Seq,GSM2641005,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T3/FOXA1 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2641005_T3_FOXA1_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2641nnn/GSM2641005/suppl/GSM2641005_T3_FOXA1_RNA-Seq_rpkm.txt.gz,T3/FOXA1 RNA-Seq,74300,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168840,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T3),mm9 and hg19,,,,Transduced with MSCV/V5-FOXA1 retrovirus
GSE99311,T23/FOXA1 RNA-Seq,GSM2641006,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T23/FOXA1 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2641006_T23_FOXA1_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2641nnn/GSM2641006/suppl/GSM2641006_T23_FOXA1_RNA-Seq_rpkm.txt.gz,T23/FOXA1 RNA-Seq,74405,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168839,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T23),mm9 and hg19,,,,Transduced with MSCV/V5-FOXA1 retrovirus
GSE99311,T3/GATA5 RNA-Seq,GSM2641007,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T3/GATA5 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2641007_T3_GATA5_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2641nnn/GSM2641007/suppl/GSM2641007_T3_GATA5_RNA-Seq_rpkm.txt.gz,T3/GATA5 RNA-Seq,74366,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168838,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T3),mm9 and hg19,,,,Transduced with MSCV/FLAG-GATA5 retrovirus
GSE99311,T23/GATA5 RNA-Seq,GSM2641008,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T23/GATA5 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2641008_T23_GATA5_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2641nnn/GSM2641008/suppl/GSM2641008_T23_GATA5_RNA-Seq_rpkm.txt.gz,T23/GATA5 RNA-Seq,74259,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168837,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T23),mm9 and hg19,,,,Transduced with MSCV/FLAG-GATA5 retrovirus
