GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_treatment_protocol_ch1,BioSample,SRA,disease,germ layer,Transcript abundances were  quantified using kallisto (version 0.43.0; non-default parameters,"To visualize RNA-seq data as signal tracks, down-sampled FASTQ files were aligned to the hg19 genome using HiSat2 (version 2.0.5; non-default parameters",Genome_build,Adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,peaks were called using MACS28 (non-default parameters,Illumina TruSeq adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,Supplementary_files_format_and_content,Reads were aligned to hg19 using bowtie (version 0.12.8; non-default parameters
GSE134745,H3K27ac_GM12878-1,GSM3965505,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,B cell; lymphoblastoid,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965505_H3K27ac_GM12878-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965505/suppl/GSM3965505_H3K27ac_GM12878-1.bw,H3K27ac_GM12878-1,1325023479,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345752,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with EBV,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_GM12878-2,GSM3965506,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,B cell; lymphoblastoid,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965506_H3K27ac_GM12878-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965506/suppl/GSM3965506_H3K27ac_GM12878-2.bw,H3K27ac_GM12878-2,1277451873,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345751,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with EBV,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_H1-hESC-1,GSM3965507,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965507_H3K27ac_H1-hESC-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965507/suppl/GSM3965507_H3K27ac_H1-hESC-1.bw,H3K27ac_H1-hESC-1,1682269960,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345750,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_H1-hESC-2,GSM3965508,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965508_H3K27ac_H1-hESC-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965508/suppl/GSM3965508_H3K27ac_H1-hESC-2.bw,H3K27ac_H1-hESC-2,1118367868,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345749,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_H9-hESC-1,GSM3965509,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965509_H3K27ac_H9-hESC-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965509/suppl/GSM3965509_H3K27ac_H9-hESC-1.bw,H3K27ac_H9-hESC-1,1544030132,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345748,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_H9-hESC-2,GSM3965510,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Embryonic Stem Cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965510_H3K27ac_H9-hESC-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965510/suppl/GSM3965510_H3K27ac_H9-hESC-2.bw,H3K27ac_H9-hESC-2,1512940320,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345747,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_HepG2-1,GSM3965511,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,liver,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965511_H3K27ac_HepG2-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965511/suppl/GSM3965511_H3K27ac_HepG2-1.bw,H3K27ac_HepG2-1,258921389,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345746,https://www.ncbi.nlm.nih.gov/sra?term,hepatocellular carcinoma,Endoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_HepG2-2,GSM3965512,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,liver,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965512_H3K27ac_HepG2-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965512/suppl/GSM3965512_H3K27ac_HepG2-2.bw,H3K27ac_HepG2-2,284355644,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345745,https://www.ncbi.nlm.nih.gov/sra?term,hepatocellular carcinoma,Endoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_HPAEC-1,GSM3965513,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,pulmonary artery endothelial cells,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965513_H3K27ac_HPAEC-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965513/suppl/GSM3965513_H3K27ac_HPAEC-1.bw,H3K27ac_HPAEC-1,1101122226,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345744,https://www.ncbi.nlm.nih.gov/sra?term,normal,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
GSE134745,H3K27ac_HPAEC-2,GSM3965514,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,pulmonary artery endothelial cells,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",,GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965514_H3K27ac_HPAEC-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965514/suppl/GSM3965514_H3K27ac_HPAEC-2.bw,H3K27ac_HPAEC-2,1565391508,BW,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345743,https://www.ncbi.nlm.nih.gov/sra?term,normal,Mesoderm,,,hg19,,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,-q 15 -O 4 -m 20),,-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates
