GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Genome_build,Supplementary_files_format_and_content,tissue,chip antibody,chip antibody vendor,chip antibody cat.#,chip antibody lot/batch#,BioSample,SRA
GSE130408,HOXB13_DF_2030_N,GSM4569914,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOXB13_2030_N,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569914_HOXB13_DF_2030_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569914/suppl/GSM4569914_HOXB13_DF_2030_N.bw,HOXB13_DF_2030_N,221009286,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032459,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_1_N,GSM4569915,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_1_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569915_HOXB13_NKI_1_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569915/suppl/GSM4569915_HOXB13_NKI_1_N.bw,HOXB13_NKI_1_N,189219279,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032458,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_5_N,GSM4569916,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_5_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569916_HOXB13_NKI_5_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569916/suppl/GSM4569916_HOXB13_NKI_5_N.bw,HOXB13_NKI_5_N,194500527,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032457,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_7_N,GSM4569917,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_7_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569917_HOXB13_NKI_7_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569917/suppl/GSM4569917_HOXB13_NKI_7_N.bw,HOXB13_NKI_7_N,254610012,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032456,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_13_N,GSM4569918,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_13_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569918_HOXB13_NKI_13_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569918/suppl/GSM4569918_HOXB13_NKI_13_N.bw,HOXB13_NKI_13_N,249381434,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032455,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_19_N,GSM4569919,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_19_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569919_HOXB13_NKI_19_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569919/suppl/GSM4569919_HOXB13_NKI_19_N.bw,HOXB13_NKI_19_N,185852740,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032454,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_23_N,GSM4569920,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_23_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569920_HOXB13_NKI_23_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569920/suppl/GSM4569920_HOXB13_NKI_23_N.bw,HOXB13_NKI_23_N,219781357,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032453,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_25_N,GSM4569921,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_25_HOXB13_Healthy_rep2,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569921_HOXB13_NKI_25_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569921/suppl/GSM4569921_HOXB13_NKI_25_N.bw,HOXB13_NKI_25_N,209888230,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032452,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_27_N,GSM4569922,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_27_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569922_HOXB13_NKI_27_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569922/suppl/GSM4569922_HOXB13_NKI_27_N.bw,HOXB13_NKI_27_N,227753940,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032445,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_29_N,GSM4569923,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_29_HOXB13_Healthy,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569923_HOXB13_NKI_29_N.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569923/suppl/GSM4569923_HOXB13_NKI_29_N.bw,HOXB13_NKI_29_N,180402810,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032444,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_DF_2078_T,GSM4569924,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOXB13_2078_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569924_HOXB13_DF_2078_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569924/suppl/GSM4569924_HOXB13_DF_2078_T.bw,HOXB13_DF_2078_T,94173963,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032414,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_DF_2030_T,GSM4569925,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOXB13_2030_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569925_HOXB13_DF_2030_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569925/suppl/GSM4569925_HOXB13_DF_2030_T.bw,HOXB13_DF_2030_T,188427346,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032413,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_DF_2483_T,GSM4569926,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOXB13_2483_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569926_HOXB13_DF_2483_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569926/suppl/GSM4569926_HOXB13_DF_2483_T.bw,HOXB13_DF_2483_T,485103450,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032412,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_DF_2484_T,GSM4569927,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOXB13_2484_T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569927_HOXB13_DF_2484_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569927/suppl/GSM4569927_HOXB13_DF_2484_T.bw,HOXB13_DF_2484_T,598891608,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032411,https://www.ncbi.nlm.nih.gov/sra?term
